image_name,name,bit_rate,ssim
image_04447.jpg,10 subsampling 4:4:4,0.04597,0.6868927468657494
image_04447.jpg,50 subsampling 4:4:4,0.09273,0.9039477760791779
image_04447.jpg,70 subsampling 4:4:4,0.1158,0.971370327293873
image_04447.jpg,90 subsampling 4:4:4,0.17073,0.9853325475454331
image_01431.jpg,10 subsampling 4:4:4,0.04627,0.7518985832333565
image_01431.jpg,50 subsampling 4:4:4,0.09373,0.9289634016752244
image_01431.jpg,70 subsampling 4:4:4,0.11317,0.9869506046175958
image_01431.jpg,90 subsampling 4:4:4,0.1652,0.9929276365041734
image_05970.jpg,10 subsampling 4:4:4,0.04347,0.7549128921031951
image_05970.jpg,50 subsampling 4:4:4,0.0851,0.9257229407429697
image_05970.jpg,70 subsampling 4:4:4,0.10047,0.9858041641116142
image_05970.jpg,90 subsampling 4:4:4,0.14473,0.992087614774704
image_02251.jpg,10 subsampling 4:4:4,0.04537,0.7088024833202362
image_02251.jpg,50 subsampling 4:4:4,0.09433,0.8974410712122918
image_02251.jpg,70 subsampling 4:4:4,0.1189,0.9806782690286637
image_02251.jpg,90 subsampling 4:4:4,0.17673,0.9891206640601158
image_05806.jpg,10 subsampling 4:4:4,0.05773,0.786814107656479
image_05806.jpg,50 subsampling 4:4:4,0.1288,0.9344092521071434
image_05806.jpg,70 subsampling 4:4:4,0.15437,0.9915519078969957
image_05806.jpg,90 subsampling 4:4:4,0.2294,0.9952938373088838
image_05581.jpg,10 subsampling 4:4:4,0.04777,0.7499058489203454
image_05581.jpg,50 subsampling 4:4:4,0.1022,0.9185718593001366
image_05581.jpg,70 subsampling 4:4:4,0.12573,0.9838815540075303
image_05581.jpg,90 subsampling 4:4:4,0.1869,0.9910112190842629
lowCat1.png,10 subsampling 4:4:4,0.04167,0.8668217809796334
lowCat1.png,50 subsampling 4:4:4,0.06553,0.9714947764277458
lowCat1.png,70 subsampling 4:4:4,0.07873,0.9818564073443414
lowCat1.png,90 subsampling 4:4:4,0.1249,0.9912183167338372
image_05752.jpg,10 subsampling 4:4:4,0.0504,0.6997077922224999
image_05752.jpg,50 subsampling 4:4:4,0.11783,0.9108942806124687
image_05752.jpg,70 subsampling 4:4:4,0.1436,0.9848888576030732
image_05752.jpg,90 subsampling 4:4:4,0.21567,0.9916219527125358
image_06840.jpg,10 subsampling 4:4:4,0.04597,0.7435001522898675
image_06840.jpg,50 subsampling 4:4:4,0.0948,0.9355644060373307
image_06840.jpg,70 subsampling 4:4:4,0.11377,0.9818420768380166
image_06840.jpg,90 subsampling 4:4:4,0.16763,0.990743067920208
image_04094.jpg,10 subsampling 4:4:4,0.04997,0.6791344251036644
image_04094.jpg,50 subsampling 4:4:4,0.1124,0.9061614423394203
image_04094.jpg,70 subsampling 4:4:4,0.13657,0.9872555347681047
image_04094.jpg,90 subsampling 4:4:4,0.2039,0.9930271759629251
image_07434.jpg,10 subsampling 4:4:4,0.04837,0.7381493357419968
image_07434.jpg,50 subsampling 4:4:4,0.10687,0.9223359791636467
image_07434.jpg,70 subsampling 4:4:4,0.12727,0.9878116457462311
image_07434.jpg,90 subsampling 4:4:4,0.18853,0.9931966609954834
image_06579.jpg,10 subsampling 4:4:4,0.05747,0.7956069450974466
image_06579.jpg,50 subsampling 4:4:4,0.1223,0.9478861604332924
image_06579.jpg,70 subsampling 4:4:4,0.1485,0.9903744642734528
image_06579.jpg,90 subsampling 4:4:4,0.22217,0.9947017015814781
image_07991.jpg,10 subsampling 4:4:4,0.05173,0.741354704797268
image_07991.jpg,50 subsampling 4:4:4,0.1145,0.9279105262756349
image_07991.jpg,70 subsampling 4:4:4,0.14033,0.9818272898197175
image_07991.jpg,90 subsampling 4:4:4,0.20967,0.991012310743332
image_00861.jpg,10 subsampling 4:4:4,0.0463,0.7354412471652032
image_00861.jpg,50 subsampling 4:4:4,0.09453,0.920979701936245
image_00861.jpg,70 subsampling 4:4:4,0.11263,0.9824552915096285
image_00861.jpg,90 subsampling 4:4:4,0.16607,0.9907120251059534
image_03708.jpg,10 subsampling 4:4:4,0.05077,0.6785957012772561
image_03708.jpg,50 subsampling 4:4:4,0.11197,0.9024899547100068
image_03708.jpg,70 subsampling 4:4:4,0.14123,0.9709430519342424
image_03708.jpg,90 subsampling 4:4:4,0.21243,0.9849769048690795
image_06057.jpg,10 subsampling 4:4:4,0.04983,0.7027424257993699
image_06057.jpg,50 subsampling 4:4:4,0.11,0.9124410225749016
image_06057.jpg,70 subsampling 4:4:4,0.13213,0.9893900458216667
image_06057.jpg,90 subsampling 4:4:4,0.19567,0.9939150520563126
image_05001.jpg,10 subsampling 4:4:4,0.0495,0.6506450808048249
image_05001.jpg,50 subsampling 4:4:4,0.10663,0.8882688127756119
image_05001.jpg,70 subsampling 4:4:4,0.13567,0.9721182129979133
image_05001.jpg,90 subsampling 4:4:4,0.20557,0.9836205879449845
image_06339.jpg,10 subsampling 4:4:4,0.05793,0.684590517282486
image_06339.jpg,50 subsampling 4:4:4,0.1325,0.8931531534790993
image_06339.jpg,70 subsampling 4:4:4,0.16913,0.9807063345909119
image_06339.jpg,90 subsampling 4:4:4,0.2573,0.9887576179504394
divano1.jpeg,10 subsampling 4:4:4,0.04033,0.8911095280051232
divano1.jpeg,50 subsampling 4:4:4,0.0591,0.9686297271251678
divano1.jpeg,70 subsampling 4:4:4,0.0666,0.9955951352119445
divano1.jpeg,90 subsampling 4:4:4,0.08293,0.9976356047987938
image_02530.jpg,10 subsampling 4:4:4,0.0437,0.7347867479324341
image_02530.jpg,50 subsampling 4:4:4,0.08867,0.9165129704475403
image_02530.jpg,70 subsampling 4:4:4,0.11083,0.9778455923795701
image_02530.jpg,90 subsampling 4:4:4,0.16413,0.988244994699955
image_00264.jpg,10 subsampling 4:4:4,0.04203,0.7317515586018563
image_00264.jpg,50 subsampling 4:4:4,0.08,0.9153492817282678
image_00264.jpg,70 subsampling 4:4:4,0.09593,0.9786083643436432
image_00264.jpg,90 subsampling 4:4:4,0.13893,0.989606392800808
image_08017.jpg,10 subsampling 4:4:4,0.05367,0.7186637374162674
image_08017.jpg,50 subsampling 4:4:4,0.11883,0.9086670976281166
image_08017.jpg,70 subsampling 4:4:4,0.14977,0.9824928644299508
image_08017.jpg,90 subsampling 4:4:4,0.22423,0.9909034624099732
image_00209.jpg,10 subsampling 4:4:4,0.0523,0.7130992534160614
image_00209.jpg,50 subsampling 4:4:4,0.12283,0.9173976112604141
image_00209.jpg,70 subsampling 4:4:4,0.1501,0.9862626807689667
image_00209.jpg,90 subsampling 4:4:4,0.22667,0.9928848434686661
image_00850.jpg,10 subsampling 4:4:4,0.0538,0.7484403263926507
image_00850.jpg,50 subsampling 4:4:4,0.1168,0.9222574789524078
image_00850.jpg,70 subsampling 4:4:4,0.14157,0.9827954127788543
image_00850.jpg,90 subsampling 4:4:4,0.21023,0.9906492844820024
cat2.jpeg,10 subsampling 4:4:4,0.04247,0.8105746825933456
cat2.jpeg,50 subsampling 4:4:4,0.07713,0.9354966834783556
cat2.jpeg,70 subsampling 4:4:4,0.0902,0.9895965678691864
cat2.jpeg,90 subsampling 4:4:4,0.12833,0.9941876492500306
image_06943.jpg,10 subsampling 4:4:4,0.0384,0.6826228315830232
image_06943.jpg,50 subsampling 4:4:4,0.08153,0.9140568963289262
image_06943.jpg,70 subsampling 4:4:4,0.0976,0.9757805306911469
image_06943.jpg,90 subsampling 4:4:4,0.1442,0.9868878639936447
image_01464.jpg,10 subsampling 4:4:4,0.04337,0.7333683056831359
image_01464.jpg,50 subsampling 4:4:4,0.0876,0.9249067370295525
image_01464.jpg,70 subsampling 4:4:4,0.10477,0.9871291603446006
image_01464.jpg,90 subsampling 4:4:4,0.152,0.9929773963093758
image_00936.jpg,10 subsampling 4:4:4,0.04703,0.7747753906846047
image_00936.jpg,50 subsampling 4:4:4,0.09217,0.926925750553608
image_00936.jpg,70 subsampling 4:4:4,0.11053,0.9819610279798509
image_00936.jpg,90 subsampling 4:4:4,0.16207,0.9906197104454041
image_02787.jpg,10 subsampling 4:4:4,0.04533,0.7484120226502419
image_02787.jpg,50 subsampling 4:4:4,0.09153,0.9312857177853584
image_02787.jpg,70 subsampling 4:4:4,0.10997,0.9825441128611565
image_02787.jpg,90 subsampling 4:4:4,0.16183,0.9911268754005432
image_03254.jpg,10 subsampling 4:4:4,0.04337,0.6756854572892189
image_03254.jpg,50 subsampling 4:4:4,0.08923,0.905163348376751
image_03254.jpg,70 subsampling 4:4:4,0.1078,0.9859381007552147
image_03254.jpg,90 subsampling 4:4:4,0.15803,0.9919732287526131
image_06468.jpg,10 subsampling 4:4:4,0.04147,0.7579511777758599
image_06468.jpg,50 subsampling 4:4:4,0.07937,0.9150773593783379
image_06468.jpg,70 subsampling 4:4:4,0.09207,0.9900681050419808
image_06468.jpg,90 subsampling 4:4:4,0.12997,0.9933829972743988
image_07598.jpg,10 subsampling 4:4:4,0.05467,0.7533542212843896
image_07598.jpg,50 subsampling 4:4:4,0.1162,0.9266550389528274
image_07598.jpg,70 subsampling 4:4:4,0.14377,0.9839700776338578
image_07598.jpg,90 subsampling 4:4:4,0.2128,0.9909477639198303
image_07922.jpg,10 subsampling 4:4:4,0.05823,0.7866240994334222
image_07922.jpg,50 subsampling 4:4:4,0.12133,0.9401183511614799
image_07922.jpg,70 subsampling 4:4:4,0.15217,0.9840366092920305
image_07922.jpg,90 subsampling 4:4:4,0.2273,0.9912613281011582
image_03117.jpg,10 subsampling 4:4:4,0.04867,0.7816020905971528
image_03117.jpg,50 subsampling 4:4:4,0.1043,0.9417974418997764
image_03117.jpg,70 subsampling 4:4:4,0.1249,0.989828515648842
image_03117.jpg,90 subsampling 4:4:4,0.1838,0.9945462493300439
image_01646.jpg,10 subsampling 4:4:4,0.0424,0.7451758291125298
image_01646.jpg,50 subsampling 4:4:4,0.0872,0.9270996220707894
image_01646.jpg,70 subsampling 4:4:4,0.10397,0.981861508369446
image_01646.jpg,90 subsampling 4:4:4,0.15353,0.9901356688141822
image_03054.jpg,10 subsampling 4:4:4,0.0558,0.7421231930851937
image_03054.jpg,50 subsampling 4:4:4,0.1264,0.9234828761816025
image_03054.jpg,70 subsampling 4:4:4,0.154,0.9874854580163956
image_03054.jpg,90 subsampling 4:4:4,0.2307,0.9932523951530456
image_01572.jpg,10 subsampling 4:4:4,0.0478,0.7640737774372102
image_01572.jpg,50 subsampling 4:4:4,0.0987,0.9175005844831468
image_01572.jpg,70 subsampling 4:4:4,0.12137,0.9867286008596421
image_01572.jpg,90 subsampling 4:4:4,0.17913,0.9921149260997773
image_02597.jpg,10 subsampling 4:4:4,0.04443,0.7899352006316185
image_02597.jpg,50 subsampling 4:4:4,0.0865,0.9488299691677093
image_02597.jpg,70 subsampling 4:4:4,0.10187,0.9875274571180344
image_02597.jpg,90 subsampling 4:4:4,0.14827,0.9934434553384781
image_02509.jpg,10 subsampling 4:4:4,0.04543,0.7447676478624344
image_02509.jpg,50 subsampling 4:4:4,0.09453,0.9197375328540802
image_02509.jpg,70 subsampling 4:4:4,0.11343,0.9837130018472673
image_02509.jpg,90 subsampling 4:4:4,0.16703,0.991512568473816
image_04473.jpg,10 subsampling 4:4:4,0.04347,0.6621442403197288
image_04473.jpg,50 subsampling 4:4:4,0.09193,0.9003810480237007
image_04473.jpg,70 subsampling 4:4:4,0.11247,0.9766622537970542
image_04473.jpg,90 subsampling 4:4:4,0.1655,0.9874986770153046
image_06136.jpg,10 subsampling 4:4:4,0.0459,0.7613830958604813
image_06136.jpg,50 subsampling 4:4:4,0.09227,0.9234353790879251
image_06136.jpg,70 subsampling 4:4:4,0.10893,0.9879591388106346
image_06136.jpg,90 subsampling 4:4:4,0.15827,0.9932714892625809
image_00034.jpg,10 subsampling 4:4:4,0.0469,0.7358800345659257
image_00034.jpg,50 subsampling 4:4:4,0.1018,0.9178150815367699
image_00034.jpg,70 subsampling 4:4:4,0.12083,0.9887464433312417
image_00034.jpg,90 subsampling 4:4:4,0.17767,0.9932275053262711
image_06174.jpg,10 subsampling 4:4:4,0.04667,0.7211692537665367
image_06174.jpg,50 subsampling 4:4:4,0.0991,0.9119525547623635
image_06174.jpg,70 subsampling 4:4:4,0.1231,0.9784490218162538
image_06174.jpg,90 subsampling 4:4:4,0.18297,0.9888352646827698
image_05894.jpg,10 subsampling 4:4:4,0.0503,0.7207382469177246
image_05894.jpg,50 subsampling 4:4:4,0.10583,0.9154237924218178
image_05894.jpg,70 subsampling 4:4:4,0.1304,0.9745358011722565
image_05894.jpg,90 subsampling 4:4:4,0.19337,0.9868915359377862
image_01988.jpg,10 subsampling 4:4:4,0.0523,0.7046982223391534
image_01988.jpg,50 subsampling 4:4:4,0.11243,0.9099000769257546
image_01988.jpg,70 subsampling 4:4:4,0.14163,0.9755849649310112
image_01988.jpg,90 subsampling 4:4:4,0.21413,0.9869289897680283
image_08066.jpg,10 subsampling 4:4:4,0.0434,0.729413979113102
image_08066.jpg,50 subsampling 4:4:4,0.0904,0.9169801012873651
image_08066.jpg,70 subsampling 4:4:4,0.11007,0.9821544302701951
image_08066.jpg,90 subsampling 4:4:4,0.16193,0.9911309840083123
image_07647.jpg,10 subsampling 4:4:4,0.05297,0.7531150685548783
image_07647.jpg,50 subsampling 4:4:4,0.1167,0.9195720968842507
image_07647.jpg,70 subsampling 4:4:4,0.14393,0.9825989935398103
image_07647.jpg,90 subsampling 4:4:4,0.2152,0.9901601021289826
image_06852.jpg,10 subsampling 4:4:4,0.0507,0.7667545348405838
image_06852.jpg,50 subsampling 4:4:4,0.108,0.9388964472413064
image_06852.jpg,70 subsampling 4:4:4,0.1314,0.9839030497670174
image_06852.jpg,90 subsampling 4:4:4,0.19553,0.9917267916798593
image_03596.jpg,10 subsampling 4:4:4,0.04863,0.7546383299231529
image_03596.jpg,50 subsampling 4:4:4,0.10207,0.9197224084138871
image_03596.jpg,70 subsampling 4:4:4,0.1286,0.9799051362276078
image_03596.jpg,90 subsampling 4:4:4,0.1916,0.9888856794834138
image_01377.jpg,10 subsampling 4:4:4,0.05003,0.7459677582979203
image_01377.jpg,50 subsampling 4:4:4,0.11047,0.9267372905015947
image_01377.jpg,70 subsampling 4:4:4,0.1335,0.984872701048851
image_01377.jpg,90 subsampling 4:4:4,0.19937,0.9921001986265183
image_04511.jpg,10 subsampling 4:4:4,0.06327,0.7137081212997436
image_04511.jpg,50 subsampling 4:4:4,0.13753,0.9045284196138383
image_04511.jpg,70 subsampling 4:4:4,0.17607,0.9584468107223512
image_04511.jpg,90 subsampling 4:4:4,0.27223,0.9780920096039774
image_04566.jpg,10 subsampling 4:4:4,0.0502,0.7655835816264154
image_04566.jpg,50 subsampling 4:4:4,0.10747,0.9265428164005279
image_04566.jpg,70 subsampling 4:4:4,0.1305,0.9871006382703782
image_04566.jpg,90 subsampling 4:4:4,0.1941,0.9926357070207597
image_02501.jpg,10 subsampling 4:4:4,0.05097,0.7016669828295709
image_02501.jpg,50 subsampling 4:4:4,0.11097,0.9025722062587739
image_02501.jpg,70 subsampling 4:4:4,0.13907,0.9794580522179603
image_02501.jpg,90 subsampling 4:4:4,0.20793,0.9884511991739273
image_03237.jpg,10 subsampling 4:4:4,0.04763,0.7450768057107926
image_03237.jpg,50 subsampling 4:4:4,0.09467,0.9217540454864502
image_03237.jpg,70 subsampling 4:4:4,0.11607,0.9723364852666855
image_03237.jpg,90 subsampling 4:4:4,0.17247,0.9854785519838334
image_03171.jpg,10 subsampling 4:4:4,0.0527,0.7865174741148948
image_03171.jpg,50 subsampling 4:4:4,0.1079,0.9370068846344948
image_03171.jpg,70 subsampling 4:4:4,0.13363,0.9837155424356461
image_03171.jpg,90 subsampling 4:4:4,0.19813,0.9910895208120347
image_03118.jpg,10 subsampling 4:4:4,0.04883,0.6979802913665771
image_03118.jpg,50 subsampling 4:4:4,0.1033,0.9030346131920814
image_03118.jpg,70 subsampling 4:4:4,0.13223,0.9762639570236207
image_03118.jpg,90 subsampling 4:4:4,0.19887,0.9865911113619805
image_05849.jpg,10 subsampling 4:4:4,0.0511,0.7211338840126992
image_05849.jpg,50 subsampling 4:4:4,0.09997,0.9035031334161759
image_05849.jpg,70 subsampling 4:4:4,0.1256,0.9608132497072222
image_05849.jpg,90 subsampling 4:4:4,0.18677,0.9799344720840455
image_01859.jpg,10 subsampling 4:4:4,0.04427,0.7441613602638245
image_01859.jpg,50 subsampling 4:4:4,0.08767,0.9188056926727295
image_01859.jpg,70 subsampling 4:4:4,0.1062,0.980959817826748
image_01859.jpg,90 subsampling 4:4:4,0.15497,0.9888859375119209
image_01472.jpg,10 subsampling 4:4:4,0.0446,0.7149255791902542
image_01472.jpg,50 subsampling 4:4:4,0.09087,0.9142981331348419
image_01472.jpg,70 subsampling 4:4:4,0.10917,0.9847368589639663
image_01472.jpg,90 subsampling 4:4:4,0.15907,0.9918419319391252
image_00883.jpg,10 subsampling 4:4:4,0.0529,0.7627843295931817
image_00883.jpg,50 subsampling 4:4:4,0.11803,0.9104680572152138
image_00883.jpg,70 subsampling 4:4:4,0.1446,0.9855481204390526
image_00883.jpg,90 subsampling 4:4:4,0.2135,0.9917276451587678
image_06337.jpg,10 subsampling 4:4:4,0.051,0.6937623390555383
image_06337.jpg,50 subsampling 4:4:4,0.10753,0.9049143111705781
image_06337.jpg,70 subsampling 4:4:4,0.13353,0.9771732891798021
image_06337.jpg,90 subsampling 4:4:4,0.19833,0.9873183349370958
image_06272.jpg,10 subsampling 4:4:4,0.05047,0.7700428898334504
image_06272.jpg,50 subsampling 4:4:4,0.1091,0.9314162206649781
image_06272.jpg,70 subsampling 4:4:4,0.1316,0.9876816787719727
image_06272.jpg,90 subsampling 4:4:4,0.19503,0.9932342140674592
image_01100.jpg,10 subsampling 4:4:4,0.04863,0.7228960202336312
image_01100.jpg,50 subsampling 4:4:4,0.1015,0.9238609276413918
image_01100.jpg,70 subsampling 4:4:4,0.12473,0.9781286099553109
image_01100.jpg,90 subsampling 4:4:4,0.18473,0.9882102005481721
image_05756.jpg,10 subsampling 4:4:4,0.04733,0.7218247255682946
image_05756.jpg,50 subsampling 4:4:4,0.09727,0.9068482348322869
image_05756.jpg,70 subsampling 4:4:4,0.11767,0.9840507611632348
image_05756.jpg,90 subsampling 4:4:4,0.17287,0.9902998543381691
image_07712.jpg,10 subsampling 4:4:4,0.05907,0.7506266813278198
image_07712.jpg,50 subsampling 4:4:4,0.13207,0.9205093358159067
image_07712.jpg,70 subsampling 4:4:4,0.16853,0.9835829951763154
image_07712.jpg,90 subsampling 4:4:4,0.25727,0.9910532777309418
image_06720.jpg,10 subsampling 4:4:4,0.0456,0.7762653068304062
image_06720.jpg,50 subsampling 4:4:4,0.09453,0.9352210097908975
image_06720.jpg,70 subsampling 4:4:4,0.11233,0.9865881539583207
image_06720.jpg,90 subsampling 4:4:4,0.16503,0.992748088359833
image_01202.jpg,10 subsampling 4:4:4,0.03953,0.7935794960260392
image_01202.jpg,50 subsampling 4:4:4,0.06867,0.9444004136323929
image_01202.jpg,70 subsampling 4:4:4,0.0809,0.9809348287582398
image_01202.jpg,90 subsampling 4:4:4,0.1158,0.9901661558747292
image_05551.jpg,10 subsampling 4:4:4,0.04853,0.734388609945774
image_05551.jpg,50 subsampling 4:4:4,0.10657,0.9206321970820428
image_05551.jpg,70 subsampling 4:4:4,0.12833,0.9845214448571207
image_05551.jpg,90 subsampling 4:4:4,0.19063,0.9918348857760431
image_03907.jpg,10 subsampling 4:4:4,0.04497,0.7790618991851808
image_03907.jpg,50 subsampling 4:4:4,0.08997,0.943878024995327
image_03907.jpg,70 subsampling 4:4:4,0.10683,0.987307974100113
image_03907.jpg,90 subsampling 4:4:4,0.1573,0.9929826759696008
image_05800.jpg,10 subsampling 4:4:4,0.0481,0.7891996407508851
image_05800.jpg,50 subsampling 4:4:4,0.09837,0.9317257953286171
image_05800.jpg,70 subsampling 4:4:4,0.11683,0.9875893244147301
image_05800.jpg,90 subsampling 4:4:4,0.17297,0.9930763204693795
image_04065.jpg,10 subsampling 4:4:4,0.04773,0.6750091645717621
image_04065.jpg,50 subsampling 4:4:4,0.09987,0.8964621507525443
image_04065.jpg,70 subsampling 4:4:4,0.125,0.9780632493495942
image_04065.jpg,90 subsampling 4:4:4,0.18673,0.9883092041015626
image_02032.jpg,10 subsampling 4:4:4,0.0497,0.7153020626306534
image_02032.jpg,50 subsampling 4:4:4,0.10587,0.9099879257082939
image_02032.jpg,70 subsampling 4:4:4,0.13007,0.9859423483014107
image_02032.jpg,90 subsampling 4:4:4,0.19417,0.9919286096692086
cat3.jpg,10 subsampling 4:4:4,0.0472,0.7444462435841561
cat3.jpg,50 subsampling 4:4:4,0.09863,0.9261136951446534
cat3.jpg,70 subsampling 4:4:4,0.11637,0.9897121646404267
cat3.jpg,90 subsampling 4:4:4,0.1705,0.9945195731520654
image_01631.jpg,10 subsampling 4:4:4,0.0464,0.7640295156240463
image_01631.jpg,50 subsampling 4:4:4,0.0984,0.9342185094952584
image_01631.jpg,70 subsampling 4:4:4,0.11787,0.9869203954339028
image_01631.jpg,90 subsampling 4:4:4,0.17527,0.9927483860850335
image_07917.jpg,10 subsampling 4:4:4,0.0545,0.7287333793044091
image_07917.jpg,50 subsampling 4:4:4,0.117,0.9061352822184563
image_07917.jpg,70 subsampling 4:4:4,0.14987,0.9787399390339853
image_07917.jpg,90 subsampling 4:4:4,0.22757,0.988059114933014
image_00184.jpg,10 subsampling 4:4:4,0.05123,0.7199471315145493
image_00184.jpg,50 subsampling 4:4:4,0.11747,0.92247424274683
image_00184.jpg,70 subsampling 4:4:4,0.14127,0.9875315855741502
image_00184.jpg,90 subsampling 4:4:4,0.21047,0.99306593978405
image_00666.jpg,10 subsampling 4:4:4,0.0402,0.7054497204422951
image_00666.jpg,50 subsampling 4:4:4,0.07593,0.9094434260129929
image_00666.jpg,70 subsampling 4:4:4,0.09373,0.9727827554941177
image_00666.jpg,90 subsampling 4:4:4,0.13693,0.9854644993543625
image_01599.jpg,10 subsampling 4:4:4,0.05147,0.7401239088177681
image_01599.jpg,50 subsampling 4:4:4,0.11137,0.9165747385025025
image_01599.jpg,70 subsampling 4:4:4,0.13773,0.9828322711586953
image_01599.jpg,90 subsampling 4:4:4,0.20513,0.9903116045594216
image_02159.jpg,10 subsampling 4:4:4,0.0404,0.7650088330507279
image_02159.jpg,50 subsampling 4:4:4,0.0766,0.9152261227369309
image_02159.jpg,70 subsampling 4:4:4,0.0899,0.9861258264184
image_02159.jpg,90 subsampling 4:4:4,0.1293,0.9918894290328026
image_05404.jpg,10 subsampling 4:4:4,0.05537,0.7135990943312646
image_05404.jpg,50 subsampling 4:4:4,0.1219,0.9121594142317773
image_05404.jpg,70 subsampling 4:4:4,0.151,0.9790145409107208
image_05404.jpg,90 subsampling 4:4:4,0.22537,0.9884101130962372
image_03150.jpg,10 subsampling 4:4:4,0.05593,0.7654425591230394
image_03150.jpg,50 subsampling 4:4:4,0.1259,0.9243915334939957
image_03150.jpg,70 subsampling 4:4:4,0.15617,0.987137079834938
image_03150.jpg,90 subsampling 4:4:4,0.23343,0.9924835694432259
divano2.jpeg,10 subsampling 4:4:4,0.04097,0.761891253232956
divano2.jpeg,50 subsampling 4:4:4,0.07477,0.9370130574703217
divano2.jpeg,70 subsampling 4:4:4,0.0879,0.9820893673896791
divano2.jpeg,90 subsampling 4:4:4,0.12347,0.9908068803548813
image_01028.jpg,10 subsampling 4:4:4,0.05247,0.7145411961078645
image_01028.jpg,50 subsampling 4:4:4,0.11787,0.915756788134575
image_01028.jpg,70 subsampling 4:4:4,0.14513,0.9815647160410882
image_01028.jpg,90 subsampling 4:4:4,0.21683,0.9905060985088349
image_04613.jpg,10 subsampling 4:4:4,0.04573,0.7270003010630608
image_04613.jpg,50 subsampling 4:4:4,0.09807,0.9154375870227814
image_04613.jpg,70 subsampling 4:4:4,0.1177,0.9864551501870156
image_04613.jpg,90 subsampling 4:4:4,0.1736,0.992443158209324
image_04605.jpg,10 subsampling 4:4:4,0.04813,0.7820185883045198
image_04605.jpg,50 subsampling 4:4:4,0.1002,0.9383053833246231
image_04605.jpg,70 subsampling 4:4:4,0.1206,0.9877086923718452
image_04605.jpg,90 subsampling 4:4:4,0.1777,0.993388534963131
image_02663.jpg,10 subsampling 4:4:4,0.0424,0.6967121209502221
image_02663.jpg,50 subsampling 4:4:4,0.08783,0.9153816543817521
image_02663.jpg,70 subsampling 4:4:4,0.10813,0.9808910234570504
image_02663.jpg,90 subsampling 4:4:4,0.1593,0.9897226842641831
